
0,6.000000
1,10.000000
2,13.000000
3,17.000000
4,12.000000
5,14.000000
6,13.000000
7,14.000000
8,15.000000
9,17.000000
10,17.000000
11,15.000000
12,14.000000
13,13.000000
14,8.000000
15,12.000000
16,12.000000
17,11.000000
18,12.000000
19,13.000000
20,16.000000
21,14.000000
22,14.000000
23,9.000000
24,8.000000
25,11.000000
26,10.000000
27,12.000000
28,10.000000
29,12.000000
30,10.000000
31,13.000000
32,15.000000
33,13.000000
34,15.000000
35,15.000000
36,16.000000
37,14.000000
38,14.000000
39,12.000000
40,12.000000
41,12.000000
42,10.000000
43,11.000000
44,11.000000
45,13.000000
46,11.000000
47,9.000000
48,9.000000
49,8.000000
50,7.000000
51,10.000000
52,12.000000
53,10.000000
54,12.000000
55,11.000000
56,14.000000
57,14.000000
58,9.000000
59,8.000000
60,7.000000
61,8.000000
62,10.000000
63,13.000000
64,13.000000
65,13.000000
66,15.000000
67,15.000000
68,11.000000
69,12.000000
70,11.000000
71,9.000000
72,11.000000
73,11.000000
74,13.000000
75,9.000000
76,7.000000
77,4.000000
78,5.000000
79,4.000000
80,6.000000
81,9.000000
82,11.000000
83,13.000000
84,11.000000
85,13.000000
86,11.000000
87,11.000000
88,12.000000
89,13.000000
90,12.000000
91,13.000000
92,11.000000
93,12.000000
94,13.000000
95,11.000000
96,15.000000
97,15.000000
98,12.000000
99,12.000000
100,10.000000
101,10.000000
102,11.000000
103,11.000000
104,8.000000
105,11.000000
106,9.000000
107,11.000000
108,12.000000
109,11.000000
110,9.000000
111,12.000000
112,11.000000
113,14.000000
114,13.000000
115,11.000000
116,11.000000
117,9.000000
118,7.000000
119,6.000000
120,10.000000
121,14.000000
122,14.000000
123,14.000000
124,11.000000
125,16.000000
126,17.000000
127,15.000000
128,17.000000
129,19.000000
130,17.000000
131,13.000000
132,9.000000
133,7.000000
134,10.000000
135,14.000000
136,14.000000
137,11.000000
138,12.000000
139,12.000000
140,12.000000
141,15.000000
142,11.000000
143,13.000000
144,11.000000
145,9.000000
146,9.000000
147,10.000000
148,14.000000
149,14.000000
150,8.000000
151,5.000000
152,7.000000
153,9.000000
154,13.000000
155,10.000000
156,12.000000
157,14.000000
158,14.000000
159,13.000000
160,10.000000
161,8.000000
162,5.000000
163,6.000000
164,5.000000
165,5.000000
166,9.000000
167,11.000000
168,14.000000
169,9.000000
170,9.000000
171,8.000000
172,9.000000
173,11.000000
174,9.000000
175,9.000000
176,10.000000
177,15.000000
178,16.000000
179,16.000000
180,14.000000
181,14.000000
182,15.000000
183,17.000000
184,14.000000
185,12.000000
186,11.000000
187,8.000000
188,12.000000
189,13.000000
190,14.000000
191,14.000000
192,12.000000
193,14.000000
194,12.000000
195,10.000000
196,11.000000
197,13.000000
198,13.000000
199,14.000000
200,14.000000
201,14.000000
202,18.000000
203,16.000000
204,13.000000
205,11.000000
206,9.000000
207,10.000000
208,13.000000
209,13.000000
210,11.000000
211,11.000000
212,9.000000
213,8.000000
214,7.000000
215,8.000000
216,9.000000
217,9.000000
218,10.000000
219,10.000000
220,13.000000
221,11.000000
222,10.000000
223,11.000000
224,12.000000
225,11.000000
226,13.000000
227,12.000000
228,13.000000
229,11.000000
230,12.000000
231,13.000000
232,16.000000
233,16.000000
234,16.000000
235,13.000000
236,9.000000
237,11.000000
238,13.000000
239,11.000000
240,13.000000
241,12.000000
242,11.000000
243,14.000000
244,11.000000
245,12.000000
246,9.000000
247,7.000000
248,6.000000
249,7.000000
250,9.000000
251,7.000000
252,10.000000
253,13.000000
254,12.000000
255,11.000000
256,12.000000
257,14.000000
258,12.000000
259,14.000000
260,13.000000
261,12.000000
262,13.000000
263,10.000000
264,9.000000
265,13.000000
266,10.000000
267,12.000000
268,13.000000
269,9.000000
270,8.000000
271,7.000000
272,10.000000
273,12.000000
274,13.000000
275,12.000000
276,10.000000
277,11.000000
278,11.000000
279,14.000000
280,11.000000
281,13.000000
282,15.000000
283,16.000000
284,17.000000
285,18.000000
286,16.000000
287,15.000000
288,9.000000
289,7.000000
290,5.000000
291,9.000000
292,11.000000
293,16.000000
294,18.000000
295,17.000000
296,14.000000
297,15.000000
298,13.000000
299,12.000000
300,10.000000
301,10.000000
302,10.000000
303,12.000000
304,15.000000
305,10.000000
306,11.000000
307,13.000000
308,14.000000
309,11.000000
310,10.000000
311,14.000000
312,12.000000
313,11.000000
314,9.000000
315,5.000000
316,6.000000
317,8.000000
318,8.000000
319,12.000000
320,11.000000
321,14.000000
322,17.000000
323,18.000000
324,15.000000
325,14.000000
326,9.000000
327,8.000000
328,8.000000
329,12.000000
330,14.000000
331,11.000000
332,12.000000
333,9.000000
334,10.000000
335,10.000000
336,11.000000
337,10.000000
338,9.000000
339,14.000000
340,9.000000
341,7.000000
342,9.000000
343,13.000000
344,14.000000
345,14.000000
346,11.000000
347,12.000000
348,9.000000
349,9.000000
350,9.000000
351,11.000000
352,10.000000
353,11.000000
354,9.000000
355,7.000000
356,10.000000
357,10.000000
358,8.000000
359,11.000000
360,13.000000
361,10.000000
362,9.000000
363,9.000000
364,11.000000
365,10.000000
366,10.000000
367,10.000000
368,10.000000
369,14.000000
370,18.000000
371,11.000000
372,9.000000
373,8.000000
374,11.000000
375,15.000000
376,10.000000
377,12.000000
378,15.000000
379,14.000000
380,11.000000
381,8.000000
382,8.000000
383,13.000000
384,13.000000
385,11.000000
386,11.000000
387,13.000000
388,11.000000
389,12.000000
390,15.000000
391,12.000000
392,11.000000
393,9.000000
394,10.000000
395,8.000000
396,11.000000
397,10.000000
398,6.000000
399,8.000000
400,10.000000
401,12.000000
402,13.000000
403,8.000000
404,5.000000
405,8.000000
406,11.000000
407,10.000000
408,7.000000
409,9.000000
410,12.000000
411,8.000000
412,10.000000
413,13.000000
414,10.000000
415,8.000000
416,9.000000
417,8.000000
418,7.000000
419,6.000000
420,10.000000
421,10.000000
422,11.000000
423,11.000000
424,7.000000
425,7.000000
426,12.000000
427,13.000000
428,13.000000
429,11.000000
430,9.000000
431,11.000000
432,11.000000
433,10.000000
434,12.000000
435,14.000000
436,13.000000
437,9.000000
438,8.000000
439,8.000000
440,11.000000
441,9.000000
442,13.000000
443,13.000000
444,15.000000
445,13.000000
446,9.000000
447,8.000000
448,11.000000
449,14.000000
450,11.000000
451,13.000000
452,10.000000
453,9.000000
454,9.000000
455,13.000000
456,12.000000
457,13.000000
458,12.000000
459,10.000000
460,13.000000
461,11.000000
462,11.000000
463,10.000000
464,10.000000
465,9.000000
466,12.000000
467,10.000000
468,9.000000
469,11.000000
470,13.000000
471,12.000000
472,11.000000
473,11.000000
474,14.000000
475,14.000000
476,11.000000
477,15.000000
478,12.000000
479,15.000000
480,12.000000
481,12.000000
482,10.000000
483,7.000000
484,8.000000
485,11.000000
486,11.000000
487,9.000000
488,11.000000
489,9.000000
490,15.000000
491,12.000000
492,11.000000
493,10.000000
494,11.000000
495,11.000000
496,12.000000
497,12.000000
498,12.000000
499,13.000000
500,11.000000
501,7.000000
502,10.000000
503,11.000000
504,14.000000
505,13.000000
506,10.000000
507,10.000000
508,9.000000
509,12.000000
510,14.000000
511,10.000000
512,10.000000
513,13.000000
514,12.000000
515,11.000000
516,11.000000
517,12.000000
518,12.000000
519,12.000000
520,13.000000
521,14.000000
522,16.000000
523,12.000000
524,11.000000
525,14.000000
526,10.000000
527,10.000000
528,12.000000
529,13.000000
530,12.000000
531,14.000000
532,14.000000
533,11.000000
534,14.000000
535,10.000000
536,11.000000
537,8.000000
538,11.000000
539,9.000000
540,11.000000
541,14.000000
542,8.000000
543,7.000000
544,12.000000
545,11.000000
546,10.000000
547,9.000000
548,12.000000
549,13.000000
550,14.000000
551,12.000000
552,10.000000
553,12.000000
554,12.000000
555,13.000000
556,8.000000
557,8.000000
558,12.000000
559,12.000000
560,9.000000
561,8.000000
562,11.000000
563,11.000000
564,14.000000
565,13.000000
566,11.000000
567,11.000000
568,8.000000
569,10.000000
570,7.000000
571,9.000000
572,7.000000
573,9.000000
574,12.000000
575,8.000000
576,10.000000
577,13.000000
578,13.000000
579,15.000000
580,15.000000
581,10.000000
582,8.000000
583,11.000000
584,9.000000
585,9.000000
586,10.000000
587,12.000000
588,12.000000
589,11.000000
590,8.000000
591,6.000000
592,8.000000
593,12.000000
594,10.000000
595,10.000000
596,9.000000
597,12.000000
598,12.000000
599,15.000000
600,8.000000
601,6.000000
602,10.000000
603,15.000000
604,13.000000
605,11.000000
606,11.000000
607,10.000000
608,9.000000
609,11.000000
610,11.000000
611,14.000000
612,14.000000
613,16.000000
614,17.000000
615,14.000000
616,13.000000
617,11.000000
618,11.000000
619,10.000000
620,10.000000
621,11.000000
622,12.000000
623,14.000000
624,14.000000
625,10.000000
626,6.000000
627,11.000000
628,12.000000
629,8.000000
630,6.000000
631,8.000000
632,6.000000
633,6.000000
634,9.000000
635,9.000000
636,7.000000
637,11.000000
638,10.000000
639,12.000000
640,13.000000
641,12.000000
642,11.000000
643,11.000000
644,11.000000
645,12.000000
646,11.000000
647,10.000000
648,12.000000
649,11.000000
650,16.000000
651,12.000000
652,12.000000
653,12.000000
654,12.000000
655,7.000000
656,7.000000
657,8.000000
658,14.000000
659,14.000000
660,9.000000
661,7.000000
662,7.000000
663,10.000000
664,14.000000
665,13.000000
666,11.000000
667,9.000000
668,9.000000
669,12.000000
670,12.000000
671,13.000000
672,15.000000
673,14.000000
674,12.000000
675,9.000000
676,7.000000
677,10.000000
678,10.000000
679,14.000000
680,10.000000
681,9.000000
682,6.000000
683,8.000000
684,9.000000
685,10.000000
686,10.000000
687,12.000000
688,11.000000
689,14.000000
690,14.000000
691,11.000000
692,9.000000
693,10.000000
694,14.000000
695,13.000000
696,15.000000
697,13.000000
698,9.000000
699,8.000000
700,9.000000
701,9.000000
702,9.000000
703,13.000000
704,14.000000
705,13.000000
706,13.000000
707,11.000000
708,11.000000
709,9.000000
710,7.000000
711,8.000000
712,9.000000
713,13.000000
714,16.000000
715,12.000000
716,10.000000
717,14.000000
718,12.000000
719,14.000000
720,11.000000
721,9.000000
722,12.000000
723,10.000000
724,9.000000
725,8.000000
726,8.000000
727,7.000000
728,10.000000
729,10.000000
730,8.000000
731,7.000000
732,10.000000
733,11.000000
734,12.000000
735,10.000000
736,7.000000
737,5.000000
738,8.000000
739,12.000000
740,11.000000
741,7.000000
742,8.000000
743,11.000000
744,6.000000
745,9.000000
746,12.000000
747,13.000000
748,11.000000
749,8.000000
750,7.000000
751,7.000000
752,10.000000
753,11.000000
754,13.000000
755,14.000000
756,11.000000
757,11.000000
758,8.000000
759,9.000000
760,10.000000
761,6.000000
762,9.000000
763,11.000000
764,10.000000
765,10.000000
766,9.000000
767,9.000000
768,8.000000
769,8.000000
770,11.000000
771,9.000000
772,13.000000
773,14.000000
774,10.000000
775,5.000000
776,2.000000
777,2.000000
778,5.000000
779,6.000000
780,9.000000
781,11.000000
782,7.000000
783,9.000000
784,11.000000
785,14.000000
786,14.000000
787,13.000000
788,10.000000
789,7.000000
790,7.000000
791,13.000000
792,13.000000
793,14.000000
794,9.000000
795,10.000000
796,12.000000
797,10.000000
798,7.000000
799,10.000000
800,13.000000
801,11.000000
802,12.000000
803,12.000000
804,10.000000
805,9.000000
806,10.000000
807,7.000000
808,12.000000
809,11.000000
810,8.000000
811,4.000000
812,5.000000
813,8.000000
814,8.000000
815,10.000000
816,10.000000
817,8.000000
818,5.000000
819,4.000000
820,9.000000
821,11.000000
822,11.000000
823,10.000000
824,7.000000
825,8.000000
826,11.000000
827,10.000000
828,12.000000
829,6.000000
830,7.000000
831,11.000000
832,9.000000
833,7.000000
834,6.000000
835,6.000000
836,10.000000
837,13.000000
838,10.000000
839,6.000000
840,7.000000
841,6.000000
842,7.000000
843,10.000000
844,9.000000
845,13.000000
846,14.000000
847,10.000000
848,10.000000
849,8.000000
850,9.000000
851,11.000000
852,10.000000
853,10.000000
854,12.000000
855,11.000000
856,10.000000
857,10.000000
858,11.000000
859,11.000000
860,10.000000
861,14.000000
862,12.000000
863,15.000000
864,10.000000
865,10.000000
866,11.000000
867,8.000000
868,6.000000
869,10.000000
870,12.000000
871,12.000000
872,11.000000
873,11.000000
874,8.000000
875,11.000000
876,16.000000
877,14.000000
878,10.000000
879,9.000000
880,11.000000
881,8.000000
882,12.000000
883,10.000000
884,9.000000
885,10.000000
886,13.000000
887,12.000000
888,12.000000
889,10.000000
890,14.000000
891,10.000000
892,7.000000
893,7.000000
894,6.000000
895,8.000000
896,8.000000
897,13.000000
898,13.000000
899,12.000000
900,9.000000
901,7.000000
902,5.000000
903,6.000000
904,6.000000
905,10.000000
906,11.000000
907,10.000000
908,10.000000
909,10.000000
910,9.000000
911,12.000000
912,10.000000
913,9.000000
914,8.000000
915,11.000000
916,13.000000
917,11.000000
918,10.000000
919,8.000000
920,11.000000
921,11.000000
922,9.000000
923,12.000000
924,11.000000
925,11.000000
926,8.000000
927,8.000000
928,7.000000
929,7.000000
930,6.000000
931,8.000000
932,12.000000
933,12.000000
934,15.000000
935,15.000000
936,15.000000
937,11.000000
938,10.000000
939,9.000000
940,11.000000
941,13.000000
942,10.000000
943,9.000000
944,7.000000
945,7.000000
946,5.000000
947,9.000000
948,12.000000
949,11.000000
950,12.000000
951,10.000000
952,8.000000
953,7.000000
954,9.000000
955,6.000000
956,7.000000
957,8.000000
958,12.000000
959,12.000000
960,12.000000
961,13.000000
962,14.000000
963,12.000000
964,10.000000
965,12.000000
966,14.000000
967,12.000000
968,10.000000
969,11.000000
970,13.000000
971,12.000000
972,9.000000
973,7.000000
974,6.000000
975,8.000000
976,13.000000
977,12.000000
978,13.000000
979,12.000000
980,11.000000
981,10.000000
982,13.000000
983,11.000000
984,8.000000
985,6.000000
986,11.000000
987,11.000000
988,8.000000
989,7.000000
990,4.000000
991,6.000000
992,5.000000
993,3.000000
994,3.000000
995,6.000000
996,6.000000
997,10.000000
998,10.000000
999,12.000000
1000,13.000000
1001,9.000000
1002,6.000000
1003,9.000000
1004,13.000000
1005,13.000000
1006,10.000000
1007,12.000000
1008,13.000000
1009,14.000000
1010,15.000000
1011,14.000000
1012,11.000000
1013,13.000000
1014,15.000000
1015,10.000000
1016,9.000000
1017,8.000000
1018,10.000000
1019,9.000000
1020,11.000000
1021,10.000000
1022,12.000000
1023,15.000000
1024,15.000000
1025,11.000000
1026,11.000000
1027,11.000000
1028,7.000000
1029,6.000000
1030,6.000000
1031,11.000000
1032,13.000000
1033,14.000000
1034,10.000000
1035,11.000000
1036,10.000000
1037,13.000000
1038,16.000000
1039,11.000000
1040,8.000000
1041,11.000000
1042,6.000000
1043,7.000000
1044,10.000000
1045,10.000000
1046,8.000000
1047,9.000000
1048,8.000000
1049,10.000000
1050,13.000000
1051,9.000000
1052,8.000000
1053,9.000000
1054,12.000000
1055,10.000000
1056,9.000000
1057,6.000000
1058,9.000000
1059,13.000000
1060,13.000000
1061,12.000000
1062,10.000000
1063,12.000000
1064,10.000000
1065,12.000000
1066,9.000000
1067,12.000000
1068,13.000000
1069,10.000000
1070,12.000000
1071,12.000000
1072,13.000000
1073,8.000000
1074,5.000000
1075,6.000000
1076,6.000000
1077,7.000000
1078,9.000000
1079,13.000000
1080,11.000000
1081,8.000000
1082,9.000000
1083,13.000000
1084,11.000000
1085,10.000000
1086,10.000000
1087,10.000000
1088,9.000000
1089,8.000000
1090,9.000000
1091,9.000000
1092,13.000000
1093,12.000000
1094,13.000000
1095,9.000000
1096,12.000000
1097,14.000000
1098,14.000000
1099,14.000000
1100,13.000000
1101,12.000000
1102,11.000000
1103,10.000000
1104,15.000000
1105,10.000000
1106,8.000000
1107,10.000000
1108,10.000000
1109,11.000000
1110,13.000000
1111,9.000000
1112,7.000000
1113,10.000000
1114,10.000000
1115,11.000000
1116,8.000000
1117,12.000000
1118,14.000000
1119,11.000000
1120,8.000000
1121,4.000000
1122,8.000000
1123,9.000000
1124,13.000000
1125,14.000000
1126,13.000000
1127,11.000000
1128,10.000000
1129,7.000000
1130,11.000000
1131,11.000000
1132,14.000000
1133,14.000000
1134,13.000000
1135,15.000000
1136,11.000000
1137,10.000000
1138,7.000000
1139,5.000000
1140,5.000000
1141,11.000000
1142,15.000000
1143,10.000000
1144,7.000000
1145,6.000000
1146,8.000000
1147,13.000000
1148,14.000000
1149,14.000000
1150,13.000000
1151,12.000000
1152,8.000000
1153,6.000000
1154,10.000000
1155,9.000000
1156,12.000000
1157,12.000000
1158,10.000000
1159,8.000000
1160,10.000000
1161,8.000000
1162,6.000000
1163,8.000000
1164,7.000000
1165,6.000000
1166,11.000000
1167,12.000000
1168,13.000000
1169,8.000000
1170,6.000000
1171,6.000000
1172,8.000000
1173,7.000000
1174,7.000000
1175,6.000000
1176,5.000000
1177,7.000000
1178,11.000000
1179,13.000000
1180,7.000000
1181,6.000000
1182,8.000000
1183,9.000000
1184,10.000000
1185,8.000000
1186,9.000000
1187,8.000000
1188,6.000000
1189,8.000000
1190,9.000000
1191,8.000000
1192,8.000000
1193,6.000000
1194,3.000000
1195,2.000000
1196,6.000000
1197,8.000000
1198,6.000000
1199,5.000000
1200,6.000000
1201,8.000000
1202,11.000000
1203,12.000000
1204,10.000000
1205,7.000000
1206,10.000000
1207,8.000000
1208,12.000000
1209,12.000000
1210,13.000000
1211,8.000000
1212,11.000000
1213,13.000000
1214,11.000000
1215,9.000000
1216,9.000000
1217,10.000000
1218,10.000000
1219,11.000000
1220,11.000000
1221,9.000000
1222,7.000000
1223,10.000000
1224,7.000000
1225,12.000000
1226,11.000000
1227,14.000000
1228,13.000000
1229,13.000000
1230,11.000000
1231,13.000000
1232,11.000000
1233,11.000000
1234,8.000000
1235,11.000000
1236,13.000000
1237,9.000000
1238,8.000000
1239,9.000000
1240,7.000000
1241,11.000000
1242,10.000000
1243,12.000000
1244,14.000000
1245,12.000000
1246,9.000000
1247,12.000000
1248,8.000000
1249,10.000000
1250,9.000000
1251,7.000000
1252,8.000000
1253,8.000000
1254,9.000000
1255,11.000000
1256,9.000000
1257,9.000000
1258,8.000000
1259,9.000000
1260,13.000000
1261,8.000000
1262,5.000000
1263,8.000000
1264,8.000000
1265,8.000000
1266,9.000000
1267,10.000000
1268,10.000000
1269,11.000000
1270,11.000000
1271,13.000000
1272,13.000000
1273,12.000000
1274,12.000000
1275,11.000000
1276,10.000000
1277,11.000000
1278,12.000000
1279,14.000000
1280,12.000000
1281,10.000000
1282,11.000000
1283,9.000000
1284,12.000000
1285,14.000000
1286,11.000000
1287,10.000000
1288,13.000000
1289,11.000000
1290,11.000000
1291,11.000000
1292,7.000000
1293,10.000000
1294,8.000000
1295,10.000000
1296,10.000000
1297,12.000000
1298,12.000000
1299,9.000000
1300,10.000000
1301,12.000000
1302,14.000000
1303,15.000000
1304,13.000000
1305,17.000000
1306,11.000000
1307,9.000000
1308,6.000000
1309,11.000000
1310,8.000000
1311,11.000000
1312,9.000000
1313,10.000000
1314,11.000000
1315,9.000000
1316,11.000000
1317,9.000000
1318,6.000000
1319,5.000000
1320,6.000000
1321,5.000000
1322,9.000000
1323,14.000000
1324,13.000000
1325,11.000000
1326,9.000000
1327,6.000000
1328,10.000000
1329,14.000000
1330,15.000000
1331,14.000000
1332,10.000000
1333,7.000000
1334,7.000000
1335,9.000000
1336,8.000000
1337,7.000000
1338,7.000000
1339,9.000000
1340,10.000000
1341,12.000000
1342,12.000000
1343,11.000000
1344,9.000000
1345,12.000000
1346,11.000000
1347,9.000000
1348,6.000000
1349,6.000000
1350,5.000000
1351,9.000000
1352,12.000000
1353,11.000000
1354,7.000000
1355,9.000000
1356,11.000000
1357,13.000000
1358,13.000000
1359,13.000000
1360,11.000000
1361,7.000000
1362,7.000000
1363,7.000000
1364,10.000000
1365,9.000000
1366,11.000000
1367,13.000000
1368,12.000000
1369,8.000000
1370,8.000000
1371,9.000000
1372,6.000000
1373,8.000000
1374,11.000000
1375,9.000000
1376,9.000000
1377,11.000000
1378,11.000000
1379,9.000000
1380,10.000000
1381,9.000000
1382,8.000000
1383,7.000000
1384,10.000000
1385,8.000000
1386,6.000000
1387,9.000000
1388,11.000000
1389,9.000000
1390,8.000000
1391,11.000000
1392,12.000000
1393,11.000000
1394,9.000000
1395,7.000000
1396,6.000000
1397,5.000000
1398,6.000000
1399,9.000000
1400,8.000000
1401,10.000000
1402,11.000000
1403,12.000000
1404,11.000000
1405,6.000000
1406,9.000000
1407,8.000000
1408,7.000000
1409,10.000000
1410,8.000000
1411,7.000000
1412,6.000000
1413,6.000000
1414,6.000000
1415,9.000000
1416,13.000000
1417,12.000000
1418,11.000000
1419,13.000000
1420,6.000000
1421,4.000000
1422,4.000000
1423,9.000000
1424,12.000000
1425,12.000000
1426,8.000000
1427,14.000000
1428,16.000000
1429,14.000000
1430,13.000000
1431,12.000000
1432,12.000000
1433,14.000000
1434,12.000000
1435,8.000000
1436,9.000000
1437,11.000000
1438,8.000000
1439,12.000000
1440,12.000000
1441,9.000000
1442,7.000000
1443,6.000000
1444,8.000000
1445,7.000000
1446,7.000000
1447,12.000000
1448,12.000000
1449,14.000000
1450,12.000000
1451,10.000000
1452,7.000000
1453,10.000000
1454,8.000000
1455,9.000000
1456,7.000000
1457,10.000000
1458,6.000000
1459,3.000000
1460,6.000000
1461,11.000000
1462,10.000000
1463,13.000000
1464,13.000000
1465,11.000000
1466,9.000000
1467,8.000000
1468,8.000000
1469,9.000000
1470,8.000000
1471,10.000000
1472,8.000000
1473,9.000000
1474,10.000000
1475,14.000000
1476,13.000000
1477,11.000000
1478,9.000000
1479,9.000000
1480,10.000000
1481,9.000000
1482,7.000000
1483,4.000000
1484,3.000000
1485,5.000000
1486,9.000000
1487,7.000000
1488,8.000000
1489,8.000000
1490,8.000000
1491,11.000000
1492,12.000000
1493,14.000000
1494,13.000000
1495,11.000000
1496,11.000000
1497,7.000000
1498,9.000000
1499,8.000000
1500,11.000000
1501,8.000000
1502,5.000000
1503,5.000000
1504,8.000000
1505,13.000000
1506,11.000000
1507,10.000000
1508,9.000000
1509,15.000000
1510,12.000000
1511,11.000000
1512,9.000000
1513,8.000000
1514,8.000000
1515,6.000000
1516,6.000000
1517,9.000000
1518,10.000000
1519,12.000000
1520,10.000000
1521,8.000000
1522,12.000000
1523,9.000000
1524,5.000000
1525,5.000000
1526,5.000000
1527,8.000000
1528,13.000000
1529,12.000000
1530,13.000000
1531,9.000000
1532,9.000000
1533,11.000000
1534,11.000000
1535,8.000000
1536,6.000000
1537,7.000000
1538,9.000000
1539,9.000000
1540,11.000000
1541,11.000000
1542,15.000000
1543,13.000000
1544,12.000000
1545,10.000000
1546,11.000000
1547,9.000000
1548,10.000000
1549,6.000000
1550,8.000000
1551,5.000000
1552,10.000000
1553,11.000000
1554,8.000000
1555,8.000000
1556,11.000000
1557,11.000000
1558,5.000000
1559,3.000000
1560,6.000000
1561,8.000000
1562,9.000000
1563,8.000000
1564,9.000000
1565,11.000000
1566,15.000000
1567,13.000000
1568,13.000000
1569,14.000000
1570,11.000000
1571,10.000000
1572,12.000000
1573,10.000000
1574,9.000000
1575,9.000000
1576,11.000000
1577,9.000000
1578,9.000000
1579,13.000000
1580,13.000000
1581,12.000000
1582,11.000000
1583,9.000000
1584,11.000000
1585,9.000000
1586,12.000000
1587,10.000000
1588,13.000000
1589,10.000000
1590,13.000000
1591,10.000000
1592,9.000000
1593,12.000000
