
0,0
1,-1
2,-3
3,0
4,1
5,0
6,-1
7,2
8,-3
9,2
10,-1
11,2
12,1
13,-3
14,-2
15,1
16,-1
17,2
18,0
19,-1
20,2
21,4
22,-3
23,-2
24,1
25,2
26,1
27,2
28,-2
29,-3
30,-1
31,1
32,-2
33,2
34,1
35,1
36,-3
37,-1
38,0
39,1
40,2
41,1
42,1
43,2
44,-2
45,-1
46,-2
47,-2
48,1
49,0
50,1
51,-2
52,2
53,2
54,-3
55,1
56,0
57,5
58,-1
59,0
60,0
61,-2
62,3
63,1
64,-4
65,-1
66,-2
67,0
68,-1
69,1
70,-1
71,2
72,-3
73,-1
74,5
75,-1
76,-3
77,3
78,0
79,1
80,-2
81,-4
82,1
83,2
84,-1
85,4
86,2
87,-1
88,-4
89,1
90,1
91,1
92,-2
93,-2
94,1
95,3
96,-1
97,-3
98,-1
99,3
100,-2
101,4
102,0
103,-2
104,0
105,1
106,5
107,-1
108,-1
109,-1
110,-3
111,4
112,-4
113,1
114,2
115,-3
116,-3
117,0
118,2
119,0
120,5
121,0
122,0
123,0
124,-1
125,0
126,-4
127,-1
128,3
129,2
130,-1
131,-2
132,2
133,1
134,0
135,-2
136,4
137,-2
138,-3
139,2
140,2
141,1
142,0
143,-1
144,-1
145,2
146,-3
147,-1
148,-1
149,-2
150,1
151,-2
152,3
153,3
154,-2
155,1
156,-1
157,3
158,2
159,2
160,-4
161,-2
162,1
163,-2
164,-3
165,1
166,-1
167,0
168,-2
169,3
170,2
171,1
172,0
173,-4
174,3
175,-2
176,2
177,1
178,2
179,0
180,4
181,-1
182,-5
183,-2
184,3
185,0
186,1
187,2
188,0
189,-2
190,-4
191,-3
192,6
193,-1
194,4
195,-3
196,1
197,1
198,-1
199,-2
200,0
201,-2
202,-1
203,4
204,2
205,-3
206,2
207,0
208,-1
209,2
210,4
211,-2
212,-1
213,-2
214,-2
215,-2
216,4
217,2
218,-3
219,2
220,-3
221,-2
222,1
223,-2
224,1
225,2
226,-1
227,4
228,4
229,-2
230,-3
231,-1
232,0
233,-1
234,-1
235,5
236,1
237,-4
238,-2
239,-1
240,0
241,0
242,3
243,-2
244,-3
245,4
246,-1
247,-3
248,3
249,1
250,8
251,-2
252,-1
253,-2
254,-3
255,1
256,-1
257,-1
258,1
259,1
260,5
261,-2
262,-3
263,-1
264,0
265,2
266,0
267,0
268,-3
269,3
270,-4
271,-1
272,1
273,1
274,1
275,-3
276,2
277,3
278,-2
279,1
280,3
281,-1
282,1
283,2
284,-5
285,0
286,-1
287,0
288,-2
289,2
290,0
291,-1
292,1
293,-1
294,3
295,0
296,0
297,5
298,-3
299,0
300,0
301,1
302,-1
303,1
304,-2
305,0
306,-1
307,-3
308,0
309,3
310,0
311,-1
312,-1
313,3
314,0
315,-3
316,2
317,-1
318,-3
319,0
320,6
321,1
322,-1
323,-1
324,-4
325,-1
326,5
327,2
328,-4
329,-3
330,2
331,2
332,-2
333,0
334,-2
335,3
336,2
337,2
338,2
339,-2
340,-3
341,-2
342,0
343,0
344,2
345,-1
346,0
347,-2
348,-3
349,2
350,2
351,-2
352,-1
353,-2
354,3
355,5
356,0
357,-1
358,2
359,-2
360,-1
361,0
362,-2
363,-1
364,5
365,1
366,2
367,-3
368,-5
369,0
370,-1
371,1
372,2
373,-2
374,0
375,4
376,-3
377,3
378,5
379,0
380,-1
381,-1
382,-1
383,-4
384,1
385,3
386,0
387,0
388,-3
389,-1
390,4
391,-2
392,-1
393,0
394,-1
395,-1
396,3
397,1
398,-1
399,-5
400,1
401,1
402,-1
403,5
404,1
405,0
406,-5
407,0
408,1
409,3
410,0
411,0
412,2
413,-1
414,0
415,-1
416,-2
417,0
418,0
419,-2
420,3
421,3
422,-4
423,-4
424,1
425,3
426,2
427,0
428,-2
429,0
430,-1
431,1
432,-2
433,0
434,-1
435,-1
436,0
437,1
438,0
439,1
440,4
441,1
442,3
443,-1
444,-2
445,0
446,-3
447,1
448,1
449,0
450,0
451,0
452,-1
453,-1
454,-1
455,-1
456,-1
457,-1
458,1
459,-1
460,1
461,3
462,1
463,2
464,2
465,-2
466,-4
467,-2
468,3
469,0
470,0
471,2
472,3
473,-2
474,-4
475,2
476,-1
477,-1
478,-2
479,3
480,-1
481,-4
482,-1
483,0
484,5
485,1
486,3
487,3
488,-4
489,-4
490,-2
491,0
492,1
493,1
494,2
495,0
496,-3
497,3
498,0
499,-1
500,-2
501,-1
502,4
503,-1
504,-4
505,-1
506,4
507,4
508,-2
509,1
510,0
511,0
512,0
513,1
514,4
515,0
516,0
517,0
518,-1
519,-3
520,0
521,-5
522,2
523,2
524,1
525,-3
526,1
527,-2
528,-1
529,-2
530,0
531,4
532,1
533,1
534,0
535,1
536,2
537,-1
538,-1
539,3
540,-2
541,0
542,-2
543,6
544,-2
545,3
546,-5
547,-3
548,-1
549,-1
550,-2
551,-1
552,3
553,3
554,0
555,0
556,-3
557,-1
558,-3
559,2
560,-1
561,7
562,1
563,0
564,-2
565,-3
566,-1
567,3
568,-1
569,0
570,-1
571,-2
572,-1
573,2
574,3
575,2
576,0
577,3
578,-2
579,4
580,-1
581,1
582,-3
583,-5
584,1
585,-1
586,1
587,0
588,0
589,-3
590,0
591,2
592,1
593,1
594,1
595,2
596,-1
597,-1
598,-1
599,0
600,1
601,1
602,-1
603,0
604,1
605,-2
606,-2
607,3
608,0
609,-1
610,-1
611,-3
612,-2
613,5
614,-1
615,1
616,-2
617,3
618,4
619,-3
620,0
621,1
622,0
623,-1
624,-3
625,1
626,-3
627,4
628,1
629,0
630,-1
631,-1
632,-4
633,4
634,0
635,2
636,-2
637,0
638,-2
639,-1
640,-2
641,0
642,4
643,1
644,-1
645,-1
646,-3
647,3
648,1
649,-2
650,2
651,-3
652,0
653,1
654,3
655,-4
656,3
657,-1
658,1
659,3
660,0
661,0
662,-1
663,3
664,-1
665,-1
666,-2
667,-1
668,0
669,0
670,2
671,-2
672,2
673,6
674,1
675,-6
676,-5
677,-1
678,3
679,-1
680,2
681,2
682,-4
683,1
684,1
685,0
686,1
687,1
688,-1
689,3
690,2
691,0
692,0
693,-3
694,-5
695,1
696,3
697,-1
698,-2
699,-1
700,3
701,2
702,1
703,-3
704,-3
705,0
706,1
707,2
708,6
709,2
710,-5
711,-4
712,-2
713,3
714,3
715,0
716,-2
717,-4
718,2
719,1
720,-2
721,-2
722,3
723,-2
724,-2
725,1
726,4
727,-3
728,3
729,-1
730,-1
731,0
732,0
733,-2
734,0
735,4
736,2
737,1
738,-3
739,-2
740,-1
741,-2
742,2
743,2
744,0
745,0
746,4
747,1
748,-5
749,2
750,-4
751,2
752,-2
753,1
754,-2
755,3
756,2
757,1
758,1
759,-3
760,-4
761,1
762,2
763,-1
764,3
765,-2
766,4
767,0
768,-2
769,0
770,0
771,-1
772,3
773,1
774,-2
775,-4
776,2
777,1
778,-1
779,-3
780,0
781,-1
782,-2
783,-1
784,1
785,2
786,5
787,-3
788,1
789,0
790,1
791,5
792,-2
793,1
794,-5
795,-1
796,1
797,3
798,-2
799,-1
800,1
801,-4
802,0
803,4
804,-1
805,1
806,-4
807,-2
808,2
809,0
810,2
811,3
812,-2
813,0
814,1
815,-2
816,0
817,-1
818,0
819,2
820,-1
821,-1
822,-2
823,5
824,0
825,1
826,-1
827,-3
828,2
829,-3
830,-2
831,1
832,2
833,1
834,1
835,2
836,1
837,2
838,-2
839,1
840,-1
841,-1
842,1
843,3
844,-2
845,0
846,0
847,-5
848,-1
849,3
850,3
851,-1
852,2
853,0
854,-2
855,-2
856,-2
857,6
858,0
859,-2
860,-2
861,-2
862,4
863,1
864,-3
865,0
866,2
867,2
868,1
869,3
870,-4
871,-5
872,-4
873,2
874,5
875,1
876,2
877,0
878,-2
879,-4
880,2
881,2
882,-3
883,0
884,1
885,-1
886,-3
887,1
888,0
889,-2
890,4
891,-3
892,-1
893,3
894,1
895,2
896,0
897,-4
898,2
899,-1
900,2
901,0
902,-3
903,-1
904,0
905,2
906,0
907,4
908,-3
909,-2
910,-1
911,0
912,4
913,-2
914,0
915,-4
916,3
917,3
918,-1
919,2
920,-2
921,-5
922,2
923,2
924,3
925,-1
926,0
927,-1
928,1
929,1
930,-3
931,3
932,2
933,1
934,-3
935,1
936,1
937,-3
938,-3
939,1
940,1
941,3
942,0
943,-5
944,-2
945,4
946,1
947,-1
948,-1
949,-1
950,1
951,1
952,1
953,1
954,-4
955,0
956,-1
957,-1
958,1
959,1
960,3
961,1
962,1
963,1
964,-1
965,-4
966,-1
967,-1
968,0
969,-1
970,-1
971,2
